Date,return,log_return,forecast,signal,signal_ticker,strat_return,cum_return
2019-12-06,0.006245219059136886,0.006225798493770621,,,,0.0,1.0
2019-12-09,0.000725396655943511,0.0007251336829547505,,,,0.0,1.0
2019-12-10,-0.0011376957169696444,-0.0011383433840204708,,,,0.0,1.0
2019-12-11,-0.0020058161532056085,-0.002007830496478076,,,,0.0,1.0
2019-12-12,-0.00796874589680796,-0.008000666041161324,,,,0.0,1.0
2019-12-13,0.015699015762024926,0.015577060938555248,,,,0.0,1.0
2019-12-16,0.003357866490210526,0.003352241445110532,,,,0.0,1.0
2019-12-17,0.00712288200081157,0.007097634097806536,,,,0.0,1.0
2019-12-18,0.010871635522772038,0.010812964146150943,,,,0.0,1.0
2019-12-19,-0.009410382402681328,-0.009454939806285907,,,,0.0,1.0
2019-12-20,0.00873700576940939,0.008699059001739933,,,,0.0,1.0
2019-12-23,0.003240619617835172,0.0032353801264954703,,,,0.0,1.0
2019-12-26,-5.8727862493501704e-05,-5.872958704193792e-05,,,,0.0,1.0
2019-12-27,0.001135491941054223,0.0011348477576773638,,,,0.0,1.0
2019-12-30,-0.008066724261117209,-0.008099436319475423,,,,0.0,1.0
2020-01-02,-0.0028093247392646514,-0.0028132782983001964,,,,0.0,1.0
2020-01-03,0.009756623203205805,0.009709334690386706,,,,0.0,1.0
2020-01-06,-0.011023122960844178,-0.011084327775155424,,,,0.0,1.0
2020-01-07,0.004365376463725035,0.004355875847034104,,,,0.0,1.0
2020-01-08,-0.00905740194426552,-0.009098669583312942,,,,0.0,1.0
2020-01-09,0.011328275409172806,0.011264591002322582,,,,0.0,1.0
2020-01-10,0.0011506066630504463,0.0011499452225272148,-0.0019246756810381,long_close,LQ45,0.0,1.0
2020-01-13,0.007151235476113849,0.007125786646715486,-0.000692098700127644,,,0.0,1.0
2020-01-14,0.006856505923914513,0.006833106982933889,-0.00179231101781652,,,0.0,1.0
2020-01-15,-0.007023016484435818,-0.007047793941180415,,,,0.0,1.0
2020-01-16,0.0007220115147916761,0.0007217509898717161,0.00116010959875201,long_entry,LQ45,0.0,1.0
2020-01-17,0.0037335918307701554,0.0037266392767497957,8.17921128105775e-05,,,0.0037335918307701554,1.0037335918307702
2020-01-20,-0.007410361654813569,-0.007437954785975847,0.00192912533741218,,,-0.007410361654813569,0.9962955629102191
2020-01-21,0.0006555541567638823,0.0006553393749999164,-0.00107361154580362,long_close,LQ45,0.0006555541567638823,0.9969486886078504
2020-01-22,-0.0017991608650701485,-0.0018007812988851042,0.00023864484979429,long_entry,LQ45,0.0,0.9969486886078504
2020-01-23,0.003673385512120708,0.0036666551087688798,1.18057622049833e-07,,,0.003673385512120708,1.0006108654769101
2020-01-24,0.0008881935311155775,0.0008877993206474093,-0.00492300352588966,long_close,LQ45,0.0008881935311155775,1.0014996015747908
2020-01-27,-0.02117018232340928,-0.02139748437477237,0.00212703742022068,long_entry,LQ45,0.0,1.0014996015747908
2020-01-28,-0.00310821505044212,-0.0031130555837232863,0.000522171150779869,,,-0.00310821505044212,0.9983867254401643
2020-01-29,-0.0003497412652667675,-0.0003498024390068193,-0.00211071837348024,long_close,LQ45,-0.0003497412652667675,0.9980375484035833
2020-01-30,-0.013115797965775444,-0.013202569598502313,0.000446969915407297,long_entry,LQ45,0.0,0.9980375484035833
2020-01-31,-0.02554703345464726,-0.02587902539080643,0.00275606828302947,,,-0.02554703345464726,0.9725406497655228
2020-02-03,-0.00906460724772673,-0.009105940771039593,0.00156692254707707,,,-0.00906460724772673,0.9637249507429494
2020-02-04,0.012147805395393618,0.01207461296285417,0.00156829928281425,,,0.012147805395393618,0.97543209389926
2020-02-05,0.012147061043188412,0.012073877544099177,-0.000216566690553794,long_close,LQ45,0.012147061043188412,0.9872807270873394
2020-02-06,-0.0008703772303416679,-0.0008707562285334389,0.00142263247429976,long_entry,LQ45,0.0,0.9872807270873394
2020-02-07,0.0013220916033389596,0.0013212184097783329,-0.000526822788023212,long_close,LQ45,0.0013220916033389596,0.9885860026467599
2020-02-10,-0.008863841499008429,-0.008903359033485301,0.0031290931544926,long_entry,LQ45,0.0,0.9885860026467599
2020-02-11,-0.0009914099861945136,-0.0009919017581334851,-0.0002815205633437,long_close,LQ45,-0.0009914099861945136,0.9876059086115238
2020-02-12,-0.006615832849302783,-0.006637814476268054,-0.00300458411654962,,,0.0,0.9876059086115238
2020-02-13,-0.007044848627118627,-0.00706978073750658,0.00018371847173294,long_entry,LQ45,0.0,0.9876059086115238
2020-02-14,-0.000272486936458205,-0.0002725240677688264,-0.000167699975861697,long_close,LQ45,-0.000272486936458205,0.9873367989030581
2020-02-17,0.00023058933938902015,0.00023056275775351623,0.0020439735068983,long_entry,LQ45,0.0,0.9873367989030581
2020-02-18,0.0022113946409036966,0.002208953106576201,-0.000156708084619737,long_close,LQ45,0.0022113946409036966,0.9895201902089193
2020-02-19,0.008480764109991545,0.00844500446720012,-0.000204490804790688,,,0.0,0.9895201902089193
2020-02-20,0.004303200277762098,0.004293967987566656,,,,0.0,0.9895201902089193
2020-02-21,-0.011532805215646702,-0.011599823786751106,-0.00490858116204659,,,0.0,0.9895201902089193
2020-02-24,-0.016555747168572443,-0.016694325188177945,0.000531491699171516,long_entry,LQ45,0.0,0.9895201902089193
2020-02-25,0.00016990944559092114,0.00016989501261591334,0.00184717670659128,,,0.00016990944559092114,0.9896883190358388
2020-02-26,-0.02019796499785953,-0.02040473282315439,-0.00273608388322532,long_close,LQ45,-0.02019796499785953,0.9696986290091625
2020-02-27,-0.032406264766210446,-0.03294297480857499,0.00178091866112398,long_entry,LQ45,0.0,0.9696986290091625
2020-02-28,-0.014819190290818796,-0.014930091499173783,-0.00262800052042477,long_close,LQ45,-0.014819190290818796,0.9553284805011296
2020-03-02,-0.02296682493397051,-0.023234671460546683,,,,0.0,0.9553284805011296
2020-03-03,0.037948151121262486,0.03724583274588781,0.00431723107805573,long_entry,LQ45,0.0,0.9553284805011296
2020-03-04,0.03427361396567363,0.03369935806941627,-0.00350524574728969,long_close,LQ45,0.03427361396567363,0.9880710400522389
2020-03-05,-0.0030568853393094786,-0.003061567156919226,-0.00300208612595264,,,0.0,0.9880710400522389
2020-03-06,-0.03551193669370356,-0.03615782275617566,-0.0142222270570444,,,0.0,0.9880710400522389
2020-03-09,-0.08261279424210943,-0.08622564311438458,0.0201698617625363,long_entry,LQ45,0.0,0.9880710400522389
2020-03-10,0.023004572292626646,0.022743956453759966,-0.00934326342686345,long_close,LQ45,0.023004572292626646,1.0108011917233715
2020-03-11,-0.015255746896369438,-0.015373313041899797,0.00567223898828405,long_entry,LQ45,0.0,1.0108011917233715
2020-03-12,-0.06115130303432803,-0.06310094484898049,-0.00586065898565196,long_close,LQ45,-0.06115130303432803,0.9489893817408357
2020-03-13,0.009913732053416835,0.009864913396702833,0.000840049460622792,long_entry,LQ45,0.0,0.9489893817408357
2020-03-16,-0.05830664529110485,-0.06007558318752956,0.00260196887086438,,,-0.05830664529110485,0.8936569944746479
2020-03-17,-0.06597450407424987,-0.06825154356082322,0.0154700600483197,,,-0.06597450407424987,0.8346984174516983
2020-03-18,-0.04099986742355766,-0.04186406585424296,-0.000902655400603011,long_close,LQ45,-0.04099986742355766,0.8004758929975252
2020-03-19,-0.06636366463033061,-0.06866827913381814,0.0167723440521614,long_entry,LQ45,0.0,0.8004758929975252
2020-03-20,0.020649569936067147,0.02043925787457602,0.0152735262804137,,,0.020649569936067147,0.8170053759321134
2020-03-23,-0.06618547278114995,-0.06847743946752086,-0.00754761451882076,long_close,LQ45,-0.06618547278114995,0.7629314888613054
2020-03-24,-0.028419048041504857,-0.028830686864642463,-0.000373005242664861,,,0.0,0.7629314888613054
2020-03-26,0.1492157322382619,0.13907973775976895,-0.00700942990054103,,,0.0,0.7629314888613054
2020-03-27,0.07271926759683423,0.0701967962356738,0.00802612952158884,long_entry,LQ45,0.0,0.7629314888613054
2020-03-30,-0.04008415895029105,-0.040909663936325925,-0.000667184371231899,long_close,LQ45,-0.04008415895029105,0.7323500217936065
2020-03-31,0.03035315347843137,0.029901610930718525,-0.0156242398584423,,,0.0,0.7323500217936065
2020-04-01,-0.018563825907137677,-0.018738296322669972,0.0146764009559517,long_entry,LQ45,0.0,0.7323500217936065
2020-04-02,0.01446262381710084,0.014359037630777964,-0.00466726885465433,long_close,LQ45,0.01446262381710084,0.7429417246612531
2020-04-03,0.020796090542535284,0.020582803803381573,,,,0.0,0.7429417246612531
2020-04-06,0.04884541783171659,0.04768995709849831,,,,0.0,0.7429417246612531
2020-04-07,-0.009487859079560734,-0.009533155553241654,-0.0188547508848015,,,0.0,0.7429417246612531
2020-04-08,-0.043864952166516424,-0.044856112483327715,0.00930204800545287,long_entry,LQ45,0.0,0.7429417246612531
2020-04-09,0.003339425214720526,0.0033338617168209195,-0.0037032286913831,long_close,LQ45,0.003339425214720526,0.7454227229896548
2020-04-13,-0.00939921879951866,-0.009443670214862932,-0.00585484366679573,,,0.0,0.7454227229896548
2020-04-14,0.02708085283756989,0.02672065505068412,0.0125048478640055,long_entry,LQ45,0.0,0.7454227229896548
2020-04-15,-0.025018963692883145,-0.02533725811486105,-0.0149530174711647,long_close,LQ45,-0.025018963692883145,0.7267730189473266
2020-04-16,-0.045720292449136224,-0.04679845600919707,0.0099292245893015,long_entry,LQ45,0.0,0.7267730189473266
2020-04-17,0.049465011002059134,0.048280520992034934,0.00614468247585111,,,0.049465011002059134,0.7627228543255559
2020-04-20,-0.018145995727793407,-0.01831265350098533,-0.0100301244768079,long_close,LQ45,-0.018145995727793407,0.7488824886694739
2020-04-21,-0.022288893969813928,-0.022541045191481184,0.0106226521574225,long_entry,LQ45,0.0,0.7488824886694739
2020-04-22,0.022123061311246195,0.021881896774464463,-0.0184028113871073,long_close,LQ45,0.022123061311246195,0.7654500618812273
2020-04-23,0.003399686702904914,0.003393920832472397,0.015231158289415,long_entry,LQ45,0.0,0.7654500618812273
2020-04-24,-0.030698620451377834,-0.03117969424243123,-0.0028168379295137,long_close,LQ45,-0.030698620451377834,0.7419518009570518
2020-04-27,0.00913062746291371,0.009089195294145237,-0.00543243977262564,,,0.0,0.7419518009570518
2020-04-28,0.0021051915969492185,0.0021029787861688476,0.0109606228107164,long_entry,LQ45,0.0,0.7419518009570518
2020-04-29,0.013841559216070554,0.013746639721593144,-0.0137109288843815,long_close,LQ45,0.013841559216070554,0.752221570745469
2020-04-30,0.04876111983712472,0.04760958168669117,0.0264704473980841,long_entry,LQ45,0.0,0.752221570745469
